"compiled_studies","subjectID","group","optionA","optionB","quantityA","quantityB"
"foraging","mouse12",3,"tube_stones","latticeball",38.0104166666666,61.9895833333334
"foraging","mouse12",3,"tube_stones","slidingpuzzle",27.1689814814815,72.8310185185185
"foraging","mouse12",3,"tube_stones","treatball",52.9421296296296,47.0578703703704
"foraging","mouse12",3,"latticeball","slidingpuzzle",74.7037037037037,25.2962962962963
"foraging","mouse12",3,"treatball","slidingpuzzle",60.1273148148148,39.8726851851852
"foraging","mouse12",3,"flappuzzle","slidingpuzzle",68.3981481481482,31.6018518518518
"foraging","mouse12",3,"latticeball","flappuzzle",59.9317129629629,40.0682870370371
"housing","mouse12",3,"floorhouse","woodenangle",57.9108796296296,42.0891203703704
"housing","mouse12",3,"woodenangle_with_hole","houseball",51.037037037037,48.962962962963
"housing","mouse12",3,"woodenangle_with_hole","woodenangle",39.4328703703704,60.5671296296296
"housing","mouse12",3,"woodenangle","paperhouse",66.7662037037037,33.2337962962963
"housing","mouse12",3,"paperhouse","floorhouse",32.1805555555555,67.8194444444445
"housing","mouse12",3,"floorhouse","woodenangle_with_hole",33.6493055555555,66.3506944444445
"housing","mouse12",3,"paperhouse","woodenangle_with_hole",55.2523148148148,44.7476851851852
"housing","mouse12",3,"houseball","floorhouse",19.75,80.25
"housing","mouse12",3,"woodenangle","houseball",69.0555555555555,30.9444444444445
"housing","mouse12",3,"houseball","paperhouse",61.9641203703704,38.0358796296296
